111669149713,25769803794,AST
111669149713,128849018897,AST
111669149713,120259084315,AST
111669149713,120259084316,AST
111669149713,120259084317,AST
111669149713,120259084318,AST
111669149714,115964117023,AST
111669149714,25769803795,AST
111669149714,128849018898,AST
111669149714,120259084319,AST
111669149715,115964117024,AST
111669149715,25769803796,AST
111669149715,128849018899,AST
111669149715,120259084320,AST
111669149716,115964117025,AST
111669149716,25769803797,AST
111669149716,128849018900,AST
111669149716,120259084321,AST
141733920768,111669149705,AST
141733920768,111669149706,AST
141733920768,111669149707,AST
141733920768,111669149708,AST
141733920768,111669149709,AST
141733920768,111669149710,AST
141733920768,111669149711,AST
141733920768,111669149712,AST
141733920768,111669149713,AST
141733920768,111669149714,AST
141733920768,111669149715,AST
141733920768,111669149716,AST
141733920768,171798691847,AST
141733920768,171798691848,AST
141733920768,171798691849,AST
141733920768,171798691850,AST
141733920768,171798691851,AST
141733920768,171798691852,AST
141733920768,171798691853,AST
141733920768,171798691854,AST
141733920768,171798691855,AST
141733920768,171798691856,AST
141733920769,171798691840,AST
141733920770,171798691841,AST
141733920771,171798691842,AST
141733920772,171798691843,AST
141733920773,171798691844,AST
141733920774,171798691845,AST
141733920775,171798691846,AST
146028888064,30064771089,AST
146028888065,30064771098,AST
171798691840,133143986176,AST
171798691840,111669149696,AST
171798691841,133143986178,AST
171798691841,111669149697,AST
171798691842,133143986180,AST
171798691842,111669149698,AST
171798691842,111669149699,AST
171798691843,133143986183,AST
171798691843,111669149700,AST
171798691844,133143986186,AST
171798691844,133143986187,AST
171798691844,111669149701,AST
171798691845,133143986190,AST
171798691845,103079215104,AST
171798691845,111669149702,AST
171798691845,111669149703,AST
171798691846,133143986196,AST
171798691846,133143986197,AST
171798691846,111669149704,AST
